item,Unique Visitors,Visits,Page Views,Bounce Rate,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Account Number,Date,Granularity
www.servicenow.com/success/optimize.html,1,1,1,INF,0.1,0,0,0,3,ACCT0008924,Fri. 20 Jul. 2018,day
,,,,,,,,,,ACCT0071663,Fri. 20 Jul. 2018,day
,,,,,,,,,,ACCT0006886,Fri. 20 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,3,3,4,50,5.97,0,0,0,3,ACCT0048703,Fri. 20 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,2,2,2,INF,0.61,0,0,0,3,ACCT0048703,Fri. 20 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,2,2,2,INF,0.02,0,0,0,3,ACCT0048703,Fri. 20 Jul. 2018,day
www.servicenow.com/products/business-management.html,0,0,0,0,INF,0,0,INF,3,ACCT0048703,Fri. 20 Jul. 2018,day
www.servicenow.com/success.html,74,74,83,96.2962963,0.34,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,11,15,0,0.93,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,9,9,9,75,3.28,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,5,5,5,75,0.07,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,5,6,6,100,0.28,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan.html,5,5,29,0,0.82,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,3,5,6,100,0.15,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,3,3,3,0,0.89,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/deploy.html,3,4,22,INF,0.75,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,3,INF,0.1,0,0,0,114,ISP Visitor,Sat. 21 Jul. 2018,day
www.servicenow.com/success.html,21,22,48,50,0.91,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,12,12,18,50,0.67,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,2,2,2,100,0.23,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,2,100,0.06,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,2,2,2,100,0.03,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan.html,2,2,11,INF,0.96,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,3,INF,1.81,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,2,2,INF,3.06,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,2,2,2,INF,2.52,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale/stage2.html,1,1,1,100,0,0,0,0,41,Not In List,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,2,2,2,100,0,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,100,0,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success/extend/build-organizational-support.html,1,1,1,100,0,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success/deploy/now/innovate-at-scale.html,1,1,0,0,0.18,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success/plan.html,1,1,3,INF,0.37,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success.html,1,1,3,INF,0.33,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/success/optimize.html,1,1,1,INF,0.17,0,0,0,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/services/training-and-certification.html,0,0,0,0,INF,0,0,INF,6,::unspecified::,Sat. 21 Jul. 2018,day
www.servicenow.com/lpdem/demonow-all.html,0,0,0,0,INF,0,0,INF,6,::unspecified::,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0087337,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0008924,Sat. 21 Jul. 2018,day
www.servicenow.com/success/extend/automate-management/stage3.html,1,1,1,100,0,0,0,0,1,ACCT0071663,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0006886,Sat. 21 Jul. 2018,day
,,,,,,,,,,ACCT0048703,Sat. 21 Jul. 2018,day
www.servicenow.com/success.html,78,79,96,94.64285714,0.18,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,13,14,23,100,0.96,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,12,12,14,100,0.13,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,8,8,9,100,0.34,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan.html,5,5,15,INF,0.9,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,4,4,4,75,3.92,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy.html,4,4,6,INF,0.6,0,1,25,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,3,3,8,0,3.22,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,2,2,2,0,12.7,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success/extend.html,2,2,2,100,0.24,0,0,0,131,ISP Visitor,Sun. 22 Jul. 2018,day
www.servicenow.com/success.html,19,20,29,33.33333333,0.74,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,7,7,24,100,5.36,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,5,5,6,50,0.6,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,13,0,1.13,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,4,4,5,33.33333333,2,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan.html,3,4,14,0,1.02,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage3.html,2,2,2,50,7.52,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy.html,2,2,5,INF,0.33,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,100,0,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/success-essentials.html,1,1,1,100,0,0,0,0,44,Not In List,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,6,6,6,80,0.08,0,0,0,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,4,4,4,100,0,0,0,0,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,100,0,0,0,0,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,2,2,0,0.35,0,0,0,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/it/software-asset-mgmt.html,1,1,1,100,0,0,0,0,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/products/customer-service-management.html,0,0,0,0,INF,0,0,INF,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/company/investor-relations/sec-filings.html,0,0,0,0,INF,0,0,INF,14,::unspecified::,Sun. 22 Jul. 2018,day
go.servicenow.com/LP=9949,0,0,0,0,INF,0,0,INF,14,::unspecified::,Sun. 22 Jul. 2018,day
www.servicenow.com/products/demand-management.html,0,0,0,0,INF,0,0,INF,14,::unspecified::,Sun. 22 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Sun. 22 Jul. 2018,day
,,,,,,,,,,ACCT0087337,Sun. 22 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Sun. 22 Jul. 2018,day
,,,,,,,,,,ACCT0008924,Sun. 22 Jul. 2018,day
www.servicenow.com/success/extend/itsm/modernize-itsm.html,1,1,1,100,0,0,0,0,1,ACCT0071663,Sun. 22 Jul. 2018,day
www.servicenow.com/success.html,1,1,2,0,0.35,0,0,0,1,ACCT0006886,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan.html,1,1,2,INF,0.35,0,0,0,1,ACCT0006886,Sun. 22 Jul. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,1,1,1,INF,8.87,0,0,0,1,ACCT0006886,Sun. 22 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,1,1,1,INF,0.28,0,0,0,1,ACCT0006886,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,1.8,0,0,0,1,ACCT0048703,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,3,INF,4.3,0,0,0,1,ACCT0048703,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage2.html,1,1,1,INF,1.7,0,0,0,1,ACCT0048703,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage3.html,1,1,1,INF,0.47,0,0,0,1,ACCT0048703,Sun. 22 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage4.html,1,1,1,INF,0,0,0,0,1,ACCT0048703,Sun. 22 Jul. 2018,day
www.servicenow.com/success.html,131,138,252,74.72527473,1.69,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,25,27,49,20,3.07,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,17,18,57,12.5,1.96,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,17,18,19,100,1.31,0,1,5.56,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan.html,15,15,50,0,0.72,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,13,13,15,71.42857143,2.33,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,11,11,23,100,0.67,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,10,13,16,100,2.08,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,7,7,16,0,6.62,4,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize.html,7,8,12,0,0.76,0,0,0,244,ISP Visitor,Mon. 23 Jul. 2018,day
www.servicenow.com/success.html,100,112,201,40,0.95,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,39,44,79,68.75,1.08,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan.html,14,15,42,50,1.12,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,14,14,32,0,0.87,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,11,12,17,50,1.67,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,11,14,22,44.44444444,2.51,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize.html,11,11,35,25,0.61,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,10,11,21,0,1.8,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,9,10,11,50,0.54,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,9,9,16,33.33333333,1.1,0,0,0,220,Not In List,Mon. 23 Jul. 2018,day
www.servicenow.com/success.html,13,13,18,20,0.42,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,8,8,19,20,0.84,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,9,100,0.16,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,3,3,3,100,0,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,3,3,3,66.66666667,0.01,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,2,2,2,100,0,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form.html,1,1,1,100,0,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,100,0,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,0.35,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,1,1,1,0,0.07,0,0,0,39,::unspecified::,Mon. 23 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,100,0,0,0,0,2,ACCT0065581,Mon. 23 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,1,1,1,INF,0,0,0,0,1,ACCT0087337,Mon. 23 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,ACCT0087337,Mon. 23 Jul. 2018,day
www.servicenow.com/lpbp/integrate-your-tenable-securitycenter-with-servicenow.html,3,3,10,33.33333333,5.96,0,5,166.67,5,ACCT0019679,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,2,2,50,1.5,0,0,0,5,ACCT0019679,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage1.html,1,1,1,INF,0,0,0,0,5,ACCT0019679,Mon. 23 Jul. 2018,day
www.servicenow.com/products/servicenow-platform/configuration-management-database.html,0,0,0,0,INF,0,0,INF,5,ACCT0019679,Mon. 23 Jul. 2018,day
www.servicenow.com/success.html,1,1,2,0,0.15,0,0,0,1,ACCT0008924,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize.html,1,1,4,INF,0.33,0,0,0,1,ACCT0008924,Mon. 23 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service.html,1,1,2,INF,0.38,0,0,0,1,ACCT0008924,Mon. 23 Jul. 2018,day
www.servicenow.com/success.html,1,1,2,INF,1.52,0,0,0,1,ACCT0071663,Mon. 23 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,ACCT0071663,Mon. 23 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,4,INF,0.53,0,0,0,1,ACCT0006886,Mon. 23 Jul. 2018,day
www.servicenow.com/products/hr-service-delivery.html,0,0,0,0,INF,0,0,INF,1,ACCT0006886,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage1.html,1,1,1,0,0.53,0,0,0,1,ACCT0048703,Mon. 23 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,3,INF,0.67,0,2,200,1,ACCT0048703,Mon. 23 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics/stage2.html,1,1,0,INF,0.23,0,0,0,1,ACCT0048703,Mon. 23 Jul. 2018,day
