item,Unique Visitors,Visits,Page Views,Bounce Rate,Time Spent on Page (min),e89 Video Views,e17 Form Success,Form Submission Rate,Total Weekly Unique Visitors,Account Number,Date,Granularity
www.servicenow.com/success/value-calculator-security-ops.html,1,1,3,0,0.55,0,0,0,15,::unspecified::,Fri. 27 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,0,1.17,0,0,0,15,::unspecified::,Fri. 27 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,0,0.02,0,0,0,15,::unspecified::,Fri. 27 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage1.html,1,1,2,INF,9.87,0,0,0,15,::unspecified::,Fri. 27 Jul. 2018,day
www.servicenow.com/success/optimize/now/improve-self-service/stage2.html,1,1,2,INF,0.1,0,0,0,15,::unspecified::,Fri. 27 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Fri. 27 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,100,0,0,0,0,1,ACCT0071663,Fri. 27 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,6,0,1.1,0,0,0,1,ACCT0019679,Fri. 27 Jul. 2018,day
,,,,,,,,,,ACCT0001406,Fri. 27 Jul. 2018,day
www.servicenow.com/success/plan/now/lifecycle.html,1,1,1,100,0,0,0,0,1,ACCT0067422,Fri. 27 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,1,1,3,INF,3,0,1,100,1,ACCT0088247,Fri. 27 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,2,INF,0.5,0,0,0,1,ACCT0088247,Fri. 27 Jul. 2018,day
www.servicenow.com/services/training-and-certification/system-administration.html,0,0,0,0,INF,0,0,INF,1,ACCT0088247,Fri. 27 Jul. 2018,day
,,,,,,,,,,ACCT0093662,Fri. 27 Jul. 2018,day
www.servicenow.com/success.html,20,20,54,37.5,0.75,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,16,17,18,0,2.05,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,15,15,41,50,1.65,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it-form-1.html,6,6,6,INF,0.54,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,5,5,8,100,0.57,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,5,5,13,50,0.66,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,4,4,8,0,2.87,0,1,25,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,3,3,13,INF,1.02,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,2,5,5,100,0,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center/stage2.html,2,2,2,100,0,0,0,0,67,ISP Visitor,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,27,27,62,0,0.76,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,12,17,0,0.57,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,3,INF,0.54,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,50,0.71,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan.html,2,2,5,INF,0.47,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/extend.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,100,0,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,2,0,0.63,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,0,0.23,0,0,0,47,Not In List,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,2,2,2,100,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,1,1,1,100,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,100,0,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy/now/security-center.html,1,1,2,0,3.08,0,1,100,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage4.html,1,1,1,0,2.02,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/deploy.html,1,1,1,0,1.02,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/success/pillars/program-governance.html,1,1,1,0,0.65,0,0,0,8,::unspecified::,Sat. 28 Jul. 2018,day
go.servicenow.com/LP=9949,0,0,0,0,INF,0,0,INF,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/lpdem/demonow-all.html,0,0,0,0,INF,0,0,INF,8,::unspecified::,Sat. 28 Jul. 2018,day
www.servicenow.com/partners/find-a-partner/integrated-solutions-management--inc---ism-.html,0,0,0,0,INF,0,0,INF,8,::unspecified::,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Sat. 28 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog.html,1,1,1,0,2.95,0,0,0,1,ACCT0071663,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0001406,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0067422,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0088247,Sat. 28 Jul. 2018,day
,,,,,,,,,,ACCT0093662,Sat. 28 Jul. 2018,day
www.servicenow.com/success.html,34,35,108,47.05882353,1.43,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,18,18,23,66.66666667,0.58,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,10,10,11,0,1.47,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,8,9,20,25,1.18,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan.html,6,7,21,INF,0.45,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,4,5,6,33.33333333,0.96,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,4,4,8,100,1.1,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/lpbp/where-to-start-the-implementation-with-servicenow.html,4,4,7,0,1.95,0,2,50,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success/deploy.html,4,5,13,INF,0.91,0,0,0,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/lpbp/get-started-with-performance-analytics.html,3,3,5,INF,1.29,0,2,66.67,74,ISP Visitor,Sun. 29 Jul. 2018,day
www.servicenow.com/success.html,25,26,68,21.42857143,2.56,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,11,11,33,50,1.48,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,4,4,4,100,0.16,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,4,5,9,0,4.44,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,3,3,4,100,0.48,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/deploy.html,3,3,4,INF,1.14,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,2,2,4,0,2.17,0,2,100,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation/stage1.html,2,2,1,0,1.41,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,2,2,2,INF,9.25,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,2,2,2,INF,0.26,0,0,0,49,Not In List,Sun. 29 Jul. 2018,day
www.servicenow.com/success.html,4,4,4,25,0.32,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,3,3,4,66.66666667,0.33,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-security-ops.html,2,2,2,100,0,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,100,0,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,1,1,3,0,2.03,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,0,0.32,0,0,0,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/lpwhp/it-catalyst-for-growth.html,0,0,0,0,INF,0,0,INF,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/lpdem/demonow-all.html,0,0,0,0,INF,0,0,INF,12,::unspecified::,Sun. 29 Jul. 2018,day
www.servicenow.com/products/it-service-management.html,0,0,0,0,INF,0,0,INF,12,::unspecified::,Sun. 29 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,4,0,1.62,0,0,0,1,ACCT0071663,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,1,1,1,INF,0.37,0,0,0,1,ACCT0071663,Sun. 29 Jul. 2018,day
,,,,,,,,,,ACCT0019679,Sun. 29 Jul. 2018,day
,,,,,,,,,,ACCT0001406,Sun. 29 Jul. 2018,day
,,,,,,,,,,ACCT0067422,Sun. 29 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,1,1,1,INF,0.62,0,0,0,1,ACCT0088247,Sun. 29 Jul. 2018,day
www.servicenow.com/,0,0,0,0,INF,0,0,INF,1,ACCT0088247,Sun. 29 Jul. 2018,day
,,,,,,,,,,ACCT0093662,Sun. 29 Jul. 2018,day
www.servicenow.com/success.html,82,86,146,60.46511628,1.16,0,2,2.33,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,50,51,89,72,1.04,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,27,28,37,76.92307692,0.38,0,3,10.71,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,17,19,21,60,0.69,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan.html,15,15,33,INF,1.7,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,14,15,22,87.5,1.03,2,1,6.67,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,13,13,13,46.15384615,2.89,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,9,9,16,0,0.25,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy.html,8,8,17,0,2.67,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,7,7,13,66.66666667,1.26,0,0,0,232,ISP Visitor,Mon. 30 Jul. 2018,day
www.servicenow.com/success.html,137,159,422,41.55844156,1.72,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,56,62,141,32.14285714,2.74,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/start-implementation.html,30,35,66,66.66666667,4.6,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,24,24,102,26.08695652,3.83,0,67,279.17,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan.html,24,29,70,0,1.14,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,18,22,60,0,2.12,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-csm.html,16,16,42,33.33333333,1.7,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,15,18,23,25,1.18,1,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy.html,15,15,46,0,0.53,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,11,11,15,62.5,2.52,0,0,0,304,Not In List,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-it.html,10,10,13,30,0.83,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success.html,9,9,10,88.88888889,0.04,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/lpbp/plan-for-successful-cmdb.html,5,5,5,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,4,4,4,66.66666667,0.23,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/value-calculator-hr.html,2,2,4,0,0.54,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/pillars/enterprise-intro.html,1,1,1,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment.html,1,1,1,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/upgrade-servicenow-quicker.html,1,1,1,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/plan/it/cmdb-deployment/stage2.html,1,1,1,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery.html,1,1,1,100,0,0,0,0,37,::unspecified::,Mon. 30 Jul. 2018,day
,,,,,,,,,,ACCT0065581,Mon. 30 Jul. 2018,day
www.servicenow.com/success.html,1,1,3,0,1.52,0,0,0,2,ACCT0071663,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage3.html,1,1,2,0,13.92,0,0,0,2,ACCT0071663,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/cmdb-discovery/stage4.html,1,1,2,INF,6.37,0,0,0,2,ACCT0071663,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/performance-analytics.html,1,1,1,100,0,0,0,0,1,ACCT0019679,Mon. 30 Jul. 2018,day
www.servicenow.com/success/pillars.html,1,1,1,100,0,0,0,0,2,ACCT0001406,Mon. 30 Jul. 2018,day
www.servicenow.com/success.html,1,1,2,0,0.28,0,0,0,2,ACCT0001406,Mon. 30 Jul. 2018,day
www.servicenow.com/success/deploy/now/drive-adoption.html,1,1,1,INF,0,0,0,0,2,ACCT0001406,Mon. 30 Jul. 2018,day
www.servicenow.com/success/optimize/now/design-world-class-service-catalog/stage1.html,1,1,1,100,0,0,0,0,1,ACCT0067422,Mon. 30 Jul. 2018,day
www.servicenow.com/success/extend/automate-management/stage5.html,1,1,2,0,9.98,0,0,0,1,ACCT0088247,Mon. 30 Jul. 2018,day
,,,,,,,,,,ACCT0093662,Mon. 30 Jul. 2018,day
